"","baseline","density.hi","density.lo","movement.hi","movement.lo","food.hi","food.lo","nfish.hi","nfish.lo","constration"
"301",181.923420552771,374.192374619621,25.2878522950601,181.923420552771,181.923420552771,317.067912219114,6.50587335655196,77.8112999753939,268.17426427764,154.49683009707
"302",123.613499776962,175.639756180994,-5.29166744482622,134.665228953801,77.6287631726837,234.640254282696,30.8914478909799,75.5936844201709,620.870629107242,2.5067993423059
"303",200.939277265498,285.51698262796,12.2030388723449,193.491073934433,201.092600957977,353.436365051137,78.2260623104071,74.3036929359853,205.100869546288,163.377235212956
"304",184.402105802837,538.730250086036,-7.80983750327946,167.540420394039,469.303038436275,295.093759631227,267.634183242744,442.462613964438,311.992074377709,201.068500568289
"305",611.955824812357,479.655212220707,-42.0470664269105,612.289606356224,611.552835709811,185.893594820289,94.4770277673597,141.621252082322,73.3305693200337,262.265318310121
"306",579.382888413836,999.965998741088,86.7966336370783,579.382888413836,536.018396603322,847.062383720933,355.665024814103,78.4870920139086,545.004618704594,198.773142600935
"307",608.652337779933,290.620126962264,122.958495824063,400.630710707411,621.521676625354,305.333606087244,367.184649768601,208.655407829858,183.39486100519,-6.37487411990755
"308",74.2893202947711,114.149157518564,-21.6551468835636,157.648966755102,81.3954099501176,164.257081381581,4.8714762485743,393.840845152253,42.0734388932543,79.7798301609036
"309",202.901288943015,296.349140492764,15.0112597238868,202.901288943015,202.901288943015,360.228343878963,81.8165062642924,202.818910125442,364.061364368891,79.7803877789845
"310",204.175893256934,406.336049939112,51.6707333786519,204.175893256934,204.175893256934,342.870797373736,88.9333992102416,97.0744352265588,40.3374988806318,92.2703894238861
"311",596.447469002743,831.221437823728,152.298182419014,596.555131225815,596.460486927956,1007.89744287789,352.825165482179,492.631637029447,196.47709170481,219.203430002209
"312",651.758720196446,1055.5331974199,49.3045264413282,649.708446701012,650.891625109816,931.808478209254,423.750715593634,748.052933553937,411.973355607789,240.661212640731
"313",142.272730140942,145.897903587301,8.34720013315686,142.247999061332,142.248926286349,136.468047662234,48.125506686913,79.2409828872281,225.306812927691,70.6687284657436
"314",287.924867752418,504.322124578745,98.6185904308594,287.860422277989,287.936152872606,460.030572279416,185.263940836471,58.1498463272836,360.923386789295,177.988951366227
"315",208.521591579878,309.234897601423,16.3256816621268,208.519473875634,208.522018118856,366.149186783451,85.8843667953108,145.7715747071,606.170083311189,170.483688693564
"316",205.045054698221,410.427354161975,52.6418887912736,205.046004828102,205.044966447073,344.103026016845,155.582633379191,296.836153206122,87.5643846611699,82.1795211635981
"317",298.876613504269,444.56130709407,12.9026827935929,298.876613504269,298.876613504269,484.033137892573,142.92660939619,58.3616137358566,456.711439259934,155.998439291382
"318",603.860489385506,1049.54780202407,69.416708285575,616.271564010716,591.016633448017,891.576792233945,393.91011366487,176.740252374409,303.810565457504,223.92575724022
"319",621.46943806651,810.159504136099,47.6220740847878,621.46943806651,621.46943806651,978.65439870747,379.883166825797,620.92244956486,67.8760871104425,224.448640107333
"320",134.898501742216,297.707351683619,11.7544756891067,135.353907659143,57.9714960149045,215.345786048542,78.9325611653836,18.224910243587,512.247965133607,87.8278924491686
"321",23.154758730242,81.3820812105492,-34.9159548572794,139.88706024305,140.737878703121,116.138583456123,86.174785187346,254.705229525482,378.512993983701,144.234039112317
"322",83.344193922184,124.367923085437,-17.851081332518,195.171082008706,73.5876377420109,177.525077623141,6.86511347077671,58.314887422237,72.2916339852974,46.1954709332082
"323",456.244724088279,956.150099567578,45.0840985869104,493.787014549648,459.013363749673,757.708882556617,382.589157451824,169.971361131211,167.589186282439,198.267745565968
"324",293.845350284442,535.602997358327,39.5625161790182,501.542395791407,146.056804950539,324.219883361709,160.387968810467,6.59057151183667,364.070379142428,66.8940774720288
"325",175.237335523826,356.052791490034,18.7053955224741,175.237335523826,175.237335523826,307.882779477045,96.4025172976961,112.004975909889,79.263984813675,144.785045600737
"326",144.030817743243,246.736176901435,13.0920971160681,143.895520662615,144.056834351243,137.598300295958,46.3223254379877,364.47751891567,126.177307147962,79.7816657058199
"327",419.748021694282,464.448299292453,-12.8116978297175,409.343496157348,403.381492841935,383.872655931744,259.524273968583,237.689526454,360.51043068557,240.304708488238
"328",203.703255234653,253.064418299147,91.578996193705,353.802258075368,203.48277104828,262.886335974737,360.995927966048,535.810975267654,289.198052261616,35.4889563183851
"329",215.760873604392,247.955065222611,-8.44243979817026,215.670698704277,215.778308667284,376.842029501431,87.7545644914659,174.610863682805,46.830657647301,68.913243511479
"330",184.986950551378,847.426523748078,8.47601925682301,188.584345728462,190.404593580665,279.372235868456,281.016712695234,435.786357275821,289.221774854696,189.381762432759
"331",354.538438880439,704.663523609111,29.6822604802387,270.459115556705,363.309163812232,550.073770471755,91.3237854375861,238.585678411047,125.476407847022,156.495191527478
"332",181.213966221915,363.583793767802,-37.8625655978387,181.213966221915,181.213966221915,316.764434678977,2.00506060614029,135.577096219513,126.158280590295,7.58892532746685
"333",59.7847151583559,142.850179176342,-28.1080726612251,58.1789833747335,2.99946380567551,60.4792157096568,39.3344729049318,298.863075613289,125.896913812763,173.325108676662
"334",84.107596288425,106.561317551434,-41.7444861095191,257.507143474973,258.90532121051,276.321773365718,114.564059552168,457.586149095201,61.958679501576,176.661718434271
"335",200.338792558615,286.995434147324,14.017034919424,200.910776595357,58.2904917076232,352.876630988394,78.4029879613059,612.230694725639,564.294889128185,79.7780402143582
"336",86.4329214610556,123.593584674159,-24.5345148604721,209.76057400592,86.3769230686281,117.716746635494,6.58713430201057,552.962537704872,384.287651630675,79.4911106462297
"337",294.665517739831,1106.60311936665,36.6251106897826,256.472334764109,408.107690226045,632.251452320596,104.296522072994,375.729428065325,257.631204230531,261.835390287444
